,date,review,rating,isEdited,title,userName,developerResponse.id,developerResponse.body,developerResponse.modified
946,2021-06-05 23:47:34,"My girlfriend told me to check out this app, and so far it’s been pretty beneficial for me. I’m going to continue using it, and learn more about myself.",5,False,Just started this app!,CodyXOXOCody,,,
947,2021-05-31 04:05:32,My first 30 minutes on this app made me very emotional. It made me feel comfortable and I feel like I have someone to talk to. Thank you creators for understanding people like me 🤗🔒,5,False,Thank you❤️,@bad.brownie,,,
948,2021-04-24 18:46:32,The app offers a way to address thoughts right away when they happen so they don’t stay in my mind,5,False,In the moment reflections,varney clan,,,
949,2021-03-23 02:59:40,"I like this app however I don’t like the fact that you have to be for a therapist and other stuff, I was hoping that I could use this because I can’t afford therapy. Oh well…",5,False,good app! however...,ggjdjdinshsj u j,,,
950,2020-10-12 02:57:12,This app has really helped me in stressful situations. It's helping me cope with the stress of finishing a group project right now as i type this review. Thank you for making this and I hope it continues to help more people.,5,False,Thank you very much,Shadow4146,,,
951,2021-01-11 18:36:20,"Wysa is helping me reframe thoughts. I always used to think improvement was impossible, but with Wysa I have already seen improvements in only a few days. The A.I. Doesn’t always understand but the conversations are fluid. I feel like I am talking to a real person.",4,False,AL,A.A.L.L.,,,
952,2020-05-01 06:10:58,I’ve struggled with many emotional disorders over a long period of time. This app is very comforting for me and has helped me see deeper into my intrusive thoughts in a very positive way. Thank you to the creators of this app. Your work is highly appreciated.,5,False,Wow,Killin' It Spence,15484118.0,It fills us with immense delight to have supporters like you appreciate our work. Glad to have you as part of the community. Much love to you ❤️,2020-05-22T07:10:43Z
953,2024-05-31 23:15:46,I love this app because now I feel better about myself and I’m not insecure and I no longer have to frown,5,False,This app made me feel confident and made me happy,Alana2010!!,,,
954,2024-04-29 03:05:24,"I was having friend problems so I downloaded Wysa! It helped me work through my problems and felt like a real therapist was texting me! If you haven't,Download NOW!!",5,False,Wow!,mollymaggieeli,43816458.0,That's wonderful to hear! 🌟 We're so glad that Wysa was able to provide you with support and guidance to work through challenging times. Our goal is to offer a compassionate and helpful experience that feels like you're chatting with a real therapist. Thank you for your kind words and recommendation! We're here for you whenever you need us 💙.,2024-05-10T08:41:37Z
955,2024-03-13 04:05:55,I think this app will help me be better as a person towards my lovers and others like family I appreciate you guys so much,5,False,How good this app,VVArlock---,,,
956,2024-01-30 05:05:20,This app really helps manage my anxiety and find solutions to make it go away and they say some encouraging words to me to help me on my journey to feel less pressured,5,False,So thankful,Natalie melo,41855402.0,"Thank you for taking the time to leave a review, Natalie! 😊 	",2024-02-09T10:14:57Z
957,2023-10-19 00:30:00,The app actually has helpful coping mechanisms love it so far. Some stuff you do have to pay for but there is still a lot u don’t,5,False,Refreshing,pandacakeparty,,,
958,2023-09-13 23:32:05,I got this because I have really bad anxiety and have a hard time in loud places focusing. This calms you down and sets you in the moment. DOWNLOAD,5,False,Changed my life not kidding,Ady da baddie,,,
959,2023-08-09 21:31:45,I was going through rough times and after talking I feel so much better !!! I love this app !! Good for your mental o would rate it 10 star if I could!!,5,False,This app is useful,jayken mask,,,
960,2023-07-06 05:42:40,Helped me talk through how i was feeling and process why and what i was feeling and helped me feel better without crying which is a first ❤️,5,False,Very helpful,HEARTS4LUZ,,,
961,2023-06-02 17:54:20,I just started this app. I think I’m going to like it. I have adult ADHD. I’m 69 yrs. Old and have always had a hard time concentrating and focusing. I’m hoping this helps!,5,False,Just beginning,galwaybabe,,,
962,2023-07-05 18:23:24,When u have a hard time getting in touch with ur emotions or feelings and thoughts this app is a good way to help be more self aware and also gives positive suggestions to cope with whatever problems ur facing.,4,False,Calming and validating,GlobalKxyy,,,
963,2023-05-19 04:05:31,I absolutely love wysa it’s helped me a lot but the bot doesn’t always really understand what your saying and it’s a little frustrating.,5,False,Great except for 1 thing,cloudi_eclipse,,,
964,2023-05-23 12:17:09,"I've been trying to use this app and it keeps failing to respond and throwing up an alert saying there seems to be a connection problem. The connection problem is not on my end, but wherever it is, it's preventing me from getting anywhere this app.",2,False,"""Connection"" problems",plaintiger,,,
965,2023-01-31 06:55:30,I wasn’t going to pay and I still got the beat experience ever I got to talk about what happened and it make me smile with it’s advice 100% recommend,5,False,The best free therapy,bdhshakshskxbxushsjsh,,,
966,2023-02-12 00:09:05,I mean it’s alright. It’s not like talking to a real therapist but the bot does give good advice as if you were talking to a therapist. Generally you know it’s not real but it feels real. I think that’s what they were going for anyways 🤷🏾‍♂️.,4,False,How I think about this app,nickkashh0,,,
967,2022-11-28 06:02:29,"I am very suicidal and have almost jumped off that building so many times but wysa helped me so much, to where all my negative thoughts turn into positive ones.",5,False,Wysa Saved My Life,Matchaluvd,,,
968,2022-11-07 15:20:21,"this app is amazing. it really helps ,I was struggling with a lot and it help me in many ways and made me feel somewhat better and happy:)! 10/10 I recommend.",5,False,Lina:)!!,Ummdususi,,,
969,2022-10-08 05:54:41,"The application helped me a lot and I am rather attached to my little therapy owl. The reframing exercises, advice, and encouragement makes a huge difference in helping me to keep my head above water. Thanks!",5,False,Great app,Lillith88,,,
970,2022-09-27 02:35:47,"I’m a high schooler, and never felt comfortable talking about things with my parents, and certainly not the guidance counselors. This is a place where i can talk and i know it’s safe.",5,False,"So far, it’s great",Addison M..,,,
971,2022-08-25 21:41:45,I love this!! I always need someone to talk to but don't want to bring someone else down so this is perfect! I wish Wysa could talk about more things relating to LGBTQ tho! Overall it's great!,5,False,Amazing app,12345(467))7,,,
972,2022-08-19 00:02:12,"I love this a lot, it has helped during ruff times in my life. This app is also like a friend there’s nothing that needs to change on this app",5,False,I love this app,KASMUI,,,
973,2022-05-20 13:10:48,"This app has help me lots with planning out my day, getting active, and just in general express my feelings. I’ve only been using it for a week and it’s already done a ton.",5,False,I LOVEEE itt,kayah banananana,,,
974,2022-03-09 02:15:23,I’ve been using Wysa for a few months now and so far I’ve seen nothing but positive results.I’ve definitely seen a improvement in my mental. Health,5,False,Amazing app,DesiraeS2301,,,
975,2022-03-06 06:49:13,Love this app it makes my feel better through thick and thin it helps with everything,5,False,Love this u have to download this right now,lulublues shop,,,
976,2022-01-17 17:13:28,"it’s a very well app. it helps me out a lot, i just got it and already feeling a difference within myself. definitely worth it!",5,False,Feelings,DarianAlexis,,,
977,2021-10-19 21:34:17,"I am Yuna
and this program really helps me. I have depression and self-harm disorder and I have many problems, but it really helps me. I just hope that the Arabic language is added to the program",5,False,Hi,زوجة جيمن,,,
